February 14, 2020 at 5:29:34 PM
ONSET PROD LOG FILE
S0006_B4
Trial	CumTrial	TrialPart	CurrentBlock	Time	MOCHARead	MOCHAHeard	CurrentRepetition
1	1	readRepeat	echolalia	1154433.786318	Addition and subtraction are learned skills.	Addition and subtraction are learned skills.	0
1	1	listen	echolalia	1154439.503512708	Addition and subtraction are learned skills.	Addition and subtraction are learned skills.	0
2	2	readRepeat	echolalia	1154443.270369833	How much allowance do you get?	How much allowance do you get?	0
2	2	listen	echolalia	1154447.420282833	How much allowance do you get?	How much allowance do you get?	0
3	3	readRepeat	echolalia	1154452.087277791	Cyclical programs will never compile.	Cyclical programs will never compile.	0
3	3	listen	echolalia	1154457.337721041	Cyclical programs will never compile.	Cyclical programs will never compile.	0
4	4	readRepeat	echolalia	1154463.304361708	The Boston Ballet overcame their funding shortage.	The Boston Ballet overcame their funding shortage.	0
4	4	listen	echolalia	1154468.655109625	The Boston Ballet overcame their funding shortage.	The Boston Ballet overcame their funding shortage.	0
5	5	readRepeat	echolalia	1154474.688471208	Every cab needs repainting often.	Every cab needs repainting often.	0
5	5	listen	echolalia	1154479.088554166	Every cab needs repainting often.	Every cab needs repainting often.	0
6	6	readRepeat	echolalia	1154484.122293958	Help Greg to pick a peck of potatoes.	Help Greg to pick a peck of potatoes.	0
6	6	listen	echolalia	1154488.773050375	Help Greg to pick a peck of potatoes.	Help Greg to pick a peck of potatoes.	0
7	7	readRepeat	echolalia	1154493.989533916	We like blue cheese but Victor likes brie.	We like blue cheese but Victor likes brie.	0
7	7	listen	echolalia	1154498.806426083	We like blue cheese but Victor likes brie.	We like blue cheese but Victor likes brie.	0
8	8	readRepeat	echolalia	1154511.124216333	Count the number of teaspoons of soysauce that you add.	Count the number of teaspoons of soysauce that you add.	0
8	8	listen	echolalia	1154516.807046208	Count the number of teaspoons of soysauce that you add.	Count the number of teaspoons of soysauce that you add.	0
9	9	readRepeat	echolalia	1154522.97463625	Bagpipes and bongos are musical instruments.	Bagpipes and bongos are musical instruments.	0
9	9	listen	echolalia	1154527.891924333	Bagpipes and bongos are musical instruments.	Bagpipes and bongos are musical instruments.	0
10	10	readRepeat	echolalia	1154533.508061666	How good is your endurance?	How good is your endurance?	0
10	10	listen	echolalia	1154537.641284958	How good is your endurance?	How good is your endurance?	0
11	11	readRepeat	echolalia	1154542.459068083	The essay undeniably reflects our view ably.	The essay undeniably reflects our view ably.	0
11	11	listen	echolalia	1154550.009193333	The essay undeniably reflects our view ably.	The essay undeniably reflects our view ably.	0
12	12	readRepeat	echolalia	1154558.343352833	A boring novel is a superb sleeping pill.	A boring novel is a superb sleeping pill.	0
12	12	listen	echolalia	1154563.443351208	A boring novel is a superb sleeping pill.	A boring novel is a superb sleeping pill.	0
13	13	readRepeat	echolalia	1154569.210467333	Orange juice tastes funny after toothpaste.	Orange juice tastes funny after toothpaste.	0
13	13	listen	echolalia	1154573.796786208	Orange juice tastes funny after toothpaste.	Orange juice tastes funny after toothpaste.	0
14	14	readRepeat	echolalia	1154578.91110575	The willowy woman wore a muskrat coat.	The willowy woman wore a muskrat coat.	0
14	14	listen	echolalia	1154584.327975083	The willowy woman wore a muskrat coat.	The willowy woman wore a muskrat coat.	0
15	15	readRepeat	echolalia	1154590.344956583	The misquote was retracted with an apology.	The misquote was retracted with an apology.	0
15	15	listen	echolalia	1154596.82699225	The misquote was retracted with an apology.	The misquote was retracted with an apology.	0
16	16	readRepeat	echolalia	1154604.129006625	I just saw Jim near the new archeological museum.	I just saw Jim near the new archeological museum.	0
16	16	listen	echolalia	1154610.846540916	I just saw Jim near the new archeological museum.	I just saw Jim near the new archeological museum.	0
17	17	readRepeat	echolalia	1154618.12954575	Right now may not be the best time for business mergers.	Right now may not be the best time for business mergers.	0
17	17	listen	echolalia	1154624.78063925	Right now may not be the best time for business mergers.	Right now may not be the best time for business mergers.	0
18	18	readRepeat	echolalia	1154632.38069925	The misprint provoked an immediate disclaimer.	The misprint provoked an immediate disclaimer.	0
18	18	listen	echolalia	1154637.614164083	The misprint provoked an immediate disclaimer.	The misprint provoked an immediate disclaimer.	0
19	19	readRepeat	echolalia	1154643.531218166	They all enjoy ice cream sundaes.	They all enjoy ice cream sundaes.	0
19	19	listen	echolalia	1154648.464973833	They all enjoy ice cream sundaes.	They all enjoy ice cream sundaes.	0
20	20	readRepeat	echolalia	1154654.381833083	Do atypical farmers grow oats?	Do atypical farmers grow oats?	0
20	20	listen	echolalia	1154658.998894208	Do atypical farmers grow oats?	Do atypical farmers grow oats?	0
0	0	break	break	1154664.532501291	break	break	break
1	21	readRepeat	shuffled	1154664.532501291	Addition and subtraction are learned skills.	We like blue cheese but Victor likes brie.	0
1	21	listen	shuffled	1154675.283091333	Addition and subtraction are learned skills.	We like blue cheese but Victor likes brie.	0
2	22	readRepeat	shuffled	1154680.683407291	How much allowance do you get?	Every cab needs repainting often.	0
2	22	listen	shuffled	1154685.134068958	How much allowance do you get?	Every cab needs repainting often.	0
3	23	readRepeat	shuffled	1154690.301004291	Cyclical programs will never compile.	How much allowance do you get?	0
3	23	listen	shuffled	1154694.834164833	Cyclical programs will never compile.	How much allowance do you get?	0
4	24	readRepeat	shuffled	1154699.817857583	The Boston Ballet overcame their funding shortage.	A boring novel is a superb sleeping pill.	0
4	24	listen	shuffled	1154706.751585541	The Boston Ballet overcame their funding shortage.	A boring novel is a superb sleeping pill.	0
5	25	readRepeat	shuffled	1154712.468347208	Every cab needs repainting often.	The Boston Ballet overcame their funding shortage.	0
5	25	listen	shuffled	1154717.052188541	Every cab needs repainting often.	The Boston Ballet overcame their funding shortage.	0
6	26	readRepeat	shuffled	1154723.4198035	Help Greg to pick a peck of potatoes.	Addition and subtraction are learned skills.	0
6	26	listen	shuffled	1154728.55284625	Help Greg to pick a peck of potatoes.	Addition and subtraction are learned skills.	0
7	27	readRepeat	shuffled	1154732.152841166	We like blue cheese but Victor likes brie.	Count the number of teaspoons of soysauce that you add.	0
7	27	listen	shuffled	1154737.153304416	We like blue cheese but Victor likes brie.	Count the number of teaspoons of soysauce that you add.	0
8	28	readRepeat	shuffled	1154743.470328625	Count the number of teaspoons of soysauce that you add.	Right now may not be the best time for business mergers.	0
8	28	listen	shuffled	1154748.970414916	Count the number of teaspoons of soysauce that you add.	Right now may not be the best time for business mergers.	0
9	29	readRepeat	shuffled	1154756.837504333	Bagpipes and bongos are musical instruments.	Orange juice tastes funny after toothpaste.	0
9	29	listen	shuffled	1154761.604903333	Bagpipes and bongos are musical instruments.	Orange juice tastes funny after toothpaste.	0
10	30	readRepeat	shuffled	1154767.738613375	How good is your endurance?	They all enjoy ice cream sundaes.	0
10	30	listen	shuffled	1154771.588450708	How good is your endurance?	They all enjoy ice cream sundaes.	0
11	31	readRepeat	shuffled	1154777.822166	The essay undeniably reflects our view ably.	The essay undeniably reflects our view ably.	0
11	31	listen	shuffled	1154783.154897833	The essay undeniably reflects our view ably.	The essay undeniably reflects our view ably.	0
12	32	readRepeat	shuffled	1154791.406665208	A boring novel is a superb sleeping pill.	The misquote was retracted with an apology.	0
12	32	listen	shuffled	1154796.489118625	A boring novel is a superb sleeping pill.	The misquote was retracted with an apology.	0
13	33	readRepeat	shuffled	1154803.940757666	Orange juice tastes funny after toothpaste.	Do atypical farmers grow oats?	0
13	33	listen	shuffled	1154808.690488916	Orange juice tastes funny after toothpaste.	Do atypical farmers grow oats?	0
14	34	readRepeat	shuffled	1154813.990906291	The willowy woman wore a muskrat coat.	The misprint provoked an immediate disclaimer.	0
14	34	listen	shuffled	1154818.991262166	The willowy woman wore a muskrat coat.	The misprint provoked an immediate disclaimer.	0
15	35	readRepeat	shuffled	1154825.041620875	The misquote was retracted with an apology.	How good is your endurance?	0
15	35	listen	shuffled	1154829.825328291	The misquote was retracted with an apology.	How good is your endurance?	0
